scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,attack_leaf_label,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_political_psychology_ideological_positioning_ideological_extremity_pct,profile_cont_political_psychology_ideological_positioning_partisan_identity_strength_pct,profile_cont_political_psychology_ideological_positioning_political_orientation_lr_pct,profile_cont_political_psychology_ideological_positioning_mean_pct,profile_cont_political_psychology_institutional_trust_conspiracy_belief_propensity_pct,profile_cont_political_psychology_institutional_trust_government_trust_pct,profile_cont_political_psychology_institutional_trust_mainstream_media_trust_pct,profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,profile_cont_political_psychology_institutional_trust_scientific_consensus_trust_pct,profile_cont_political_psychology_institutional_trust_mean_pct,profile_cont_political_psychology_political_engagement_civic_participation_pct,profile_cont_political_psychology_political_engagement_political_interest_pct,profile_cont_political_psychology_political_engagement_voting_likelihood_pct,profile_cont_political_psychology_political_engagement_mean_pct,profile_cont_social_context_online_behavior_information_echo_chamber_pct,profile_cont_social_context_online_behavior_online_political_discussion_pct,profile_cont_social_context_online_behavior_social_media_hours_daily_pct,profile_cont_social_context_online_behavior_mean_pct,profile_cont_social_context_social_capital_community_belonging_pct,profile_cont_social_context_social_capital_interpersonal_trust_pct,profile_cont_social_context_social_capital_social_isolation_pct,profile_cont_social_context_social_capital_social_network_diversity_pct,profile_cont_social_context_social_capital_mean_pct,profile_cont_socioeconomic_status_economic_standing_economic_anxiety_pct,profile_cont_socioeconomic_status_economic_standing_financial_security_pct,profile_cont_socioeconomic_status_economic_standing_household_income_quintile_pct,profile_cont_socioeconomic_status_economic_standing_subjective_class_position_pct,profile_cont_socioeconomic_status_economic_standing_upward_mobility_belief_pct,profile_cont_socioeconomic_status_economic_standing_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_education_level_Post_Secondary_Non_Tertiary,profile_cat__profile_cat_education_level_Primary_Or_Less,profile_cat__profile_cat_education_level_Secondary_Completed,profile_cat__profile_cat_employment_type_Employed_Full_Time,profile_cat__profile_cat_employment_type_Employed_Part_Time,profile_cat__profile_cat_employment_type_Other_Inactive,profile_cat__profile_cat_employment_type_Retired,profile_cat__profile_cat_employment_type_Student,profile_cat__profile_cat_employment_type_Unemployed_Seeking,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Radio_Dominant,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,profile_cat__profile_cat_news_diet_primary_type_Legacy_Print_Dominant,profile_cat__profile_cat_news_diet_primary_type_Messaging_App_And_Forwarded_Content_Dominant,profile_cat__profile_cat_news_diet_primary_type_Online_Legacy_Outlet_Dominant,profile_cat__profile_cat_news_diet_primary_type_Social_Media_Feed_Dominant,profile_cat__profile_cat_platform_primary_type_Facebook_Dominant,profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,profile_cat__profile_cat_platform_primary_type_No_Social_Media,profile_cat__profile_cat_platform_primary_type_Twitter_X_Dominant,profile_cat__profile_cat_platform_primary_type_YouTube_Dominant,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___critical_infrastructure_hardening_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___nuclear_deterrence_support,opinion_leaf_fe_issue_position_taxonomy___foreign_policy_and_geopolitics___humanitarian_intervention_support,opinion_leaf_fe_issue_position_taxonomy___foreign_policy_and_geopolitics___sanctions_use_support,opinion_leaf_fe_issue_position_taxonomy___immigration_and_citizenship___asylum_process_expansion_support,opinion_leaf_fe_issue_position_taxonomy___immigration_and_citizenship___family_reunification_support,opinion_leaf_fe_issue_position_taxonomy___immigration_and_citizenship___multiculturalism_support,opinion_leaf_fe_issue_position_taxonomy___information_integrity_and_platforms___foreign_information_manipulation_transparency_mandate_support,opinion_leaf_fe_issue_position_taxonomy___information_integrity_and_platforms___trust_in_mainstream_journalism,opinion_domain_fe_foreign_policy_and_geopolitics,opinion_domain_fe_immigration_and_citizenship,opinion_domain_fe_information_integrity_and_platforms,primary_moderator_value,primary_moderator_z
scenario_00001,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,-157.0,-168.0,-11.0,11.0,11.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,1,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.157,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.008,1.0785897084320124
scenario_00002,Issue_Position_Taxonomy > Defense_and_National_Security > Critical_Infrastructure_Hardening_Support,Defense_and_National_Security,Critical_Infrastructure_Hardening_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,864.0,896.0,32.0,32.0,-32.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,2,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,864.0,0.864,0.19333333333333333,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.008,1.0785897084320124
scenario_00003,Issue_Position_Taxonomy > Defense_and_National_Security > Nuclear_Deterrence_Support,Defense_and_National_Security,Nuclear_Deterrence_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,921.0,991.0,70.0,70.0,-70.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,3,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,921.0,0.921,0.19333333333333333,0.008264462809917356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.008,1.0785897084320124
scenario_00004,Issue_Position_Taxonomy > Foreign_Policy_and_Geopolitics > Humanitarian_Intervention_Support,Foreign_Policy_and_Geopolitics,Humanitarian_Intervention_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,639.0,607.0,-32.0,32.0,32.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,4,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,639.0,0.639,0.19333333333333333,0.008264462809917356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.008,1.0785897084320124
scenario_00005,Issue_Position_Taxonomy > Foreign_Policy_and_Geopolitics > Sanctions_Use_Support,Foreign_Policy_and_Geopolitics,Sanctions_Use_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,-93.0,-39.0,54.0,54.0,-54.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,5,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,0.093,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.008,1.0785897084320124
scenario_00006,Issue_Position_Taxonomy > Immigration_and_Citizenship > Asylum_Process_Expansion_Support,Immigration_and_Citizenship,Asylum_Process_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,-420.0,-452.0,-32.0,32.0,32.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,6,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,420.0,0.42,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.008,1.0785897084320124
scenario_00007,Issue_Position_Taxonomy > Immigration_and_Citizenship > Family_Reunification_Support,Immigration_and_Citizenship,Family_Reunification_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,-94.0,-41.0,53.0,53.0,-53.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,7,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,0.094,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.008,1.0785897084320124
scenario_00008,Issue_Position_Taxonomy > Immigration_and_Citizenship > Multiculturalism_Support,Immigration_and_Citizenship,Multiculturalism_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,415.0,407.0,-8.0,8.0,8.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,8,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0,0.415,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.008,1.0785897084320124
scenario_00009,Issue_Position_Taxonomy > Information_Integrity_and_Platforms > Foreign_Information_Manipulation_Transparency_Mandate_Support,Information_Integrity_and_Platforms,Foreign_Information_Manipulation_Transparency_Mandate_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,159.0,98.0,-61.0,61.0,61.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,9,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,0.159,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.008,1.0785897084320124
scenario_00010,Issue_Position_Taxonomy > Information_Integrity_and_Platforms > Trust_In_Mainstream_Journalism,Information_Integrity_and_Platforms,Trust_In_Mainstream_Journalism,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,-560.0,-594.0,-34.0,34.0,34.0,-1,profile_0001,0.58,0.0,0.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,True,True,profile_panel_factorial,1,10,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,560.0,0.56,0.19333333333333333,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79.008,1.0785897084320124
